search_id,user_id,query
88652,4965,effect
88653,9604,lot
88654,364,white
88655,3647,marriage
88656,2386,citizen
88657,40,manage
88658,9980,business
88659,3949,happen
88660,5790,city
88661,7962,arrive
88662,4453,different
88663,5121,last
88664,4865,approach
88665,365,station
88666,7236,foreign
88667,8428,floor
88668,4017,name
88669,3560,join
88670,3553,want
88671,5619,kind
88672,73,remember
88673,8242,several
88674,7634,five
88675,3427,particular
88676,4281,on
88677,9,these
88678,9080,perform
88679,3650,road
88680,1737,month
88681,213,door
88682,7413,put
88683,7652,evening
88684,9015,trip
88685,647,low
88686,3265,against
88687,8729,better
88688,9978,far
88689,443,able
88690,4896,point
88691,471,agreement
88692,7432,discussion
88693,1870,conference
88694,8237,ten
88695,757,put
88696,9668,clearly
88697,4110,cell
88698,4696,wind
88699,7738,throw
88700,2569,ability
88701,3711,but
88702,43,position
88703,7105,entire
88704,7605,out
88705,6721,remain
88706,8397,national
88707,5192,man
88708,9875,sell
88709,7184,door
88710,6063,improve
88711,9422,able
88712,1936,change
88713,7097,expect
88714,9458,those
88715,4657,for
88716,7418,mention
88717,1114,box
88718,3180,tell
88719,7125,present
88720,4441,air
88721,5952,by
88722,4256,else
88723,1142,fall
88724,4072,stuff
88725,7753,travel
88726,7257,tend
88727,175,plan
88728,8531,cup
88729,8534,institution
88730,7165,against
88731,2758,per
88732,9791,my
88733,7342,energy
88734,3403,level
88735,6997,fast
88736,2173,beat
88737,1870,couple
88738,6983,picture
88739,4008,democratic
88740,3980,director
88741,3007,himself
88742,6451,inside
88743,2451,deal
88744,1846,ahead
88745,7624,size
88746,8131,forget
88747,7851,deep
88748,1328,career
88749,2802,country
88750,2970,Mrs
88751,741,recent
88752,7150,between
88753,1182,power
88754,9906,pick
88755,1756,expert
88756,6244,take
88757,7743,offer
88758,2971,base
88759,5031,Democrat
88760,4586,their
88761,6242,analysis
88762,7794,three
88763,1967,dinner
88764,7312,sure
88765,370,reflect
88766,8771,relationship
88767,5311,bad
88768,1098,project
88769,8589,moment
88770,2124,even
88771,4501,century
88772,180,interview
88773,8318,opportunity
88774,9014,case
88775,133,more
88776,7370,eight
88777,4777,number
88778,2178,however
88779,837,authority
88780,5850,forget
88781,3389,compare
88782,5126,truth
88783,7445,her
88784,5973,stage
88785,4339,their
88786,7710,trip
88787,9907,act
88788,8709,through
88789,5433,body
88790,3010,represent
88791,7246,simply
88792,9370,sound
88793,2836,nearly
88794,7321,somebody
88795,2763,today
88796,697,couple
88797,5614,kid
88798,6972,program
88799,4226,beat
88800,1549,trade
88801,2205,draw
88802,5920,type
88803,8881,evidence
88804,961,do
88805,3119,she
88806,1889,them
88807,6526,get
88808,3716,page
88809,7271,only
88810,3444,where
88811,7819,happen
88812,336,rate
88813,9841,for
88814,9147,good
88815,7862,treatment
88816,8132,deep
88817,3740,expert
88818,9045,everyone
88819,9159,travel
88820,9454,behind
88821,8456,policy
88822,3276,themselves
88823,5009,if
88824,8647,center
88825,1703,plan
88826,5562,almost
88827,4239,either
88828,1540,now
88829,4760,partner
88830,6211,practice
88831,3362,pay
88832,1757,state
88833,5428,them
88834,681,start
88835,2994,suffer
88836,5625,send
88837,5016,art
88838,4495,boy
88839,1876,analysis
88840,732,before
88841,3564,economic
88842,786,key
88843,7353,culture
88844,9362,soldier
88845,649,ok
88846,8638,rate
88847,4115,child
88848,9156,require
88849,880,medical
88850,1236,close
88851,2843,information
88852,2691,drop
88853,8286,thought
88854,1643,become
88855,7783,test
88856,663,campaign
88857,4688,month
88858,3418,natural
88859,714,pass
88860,5812,recognize
88861,3622,hard
88862,4444,believe
88863,7343,great
88864,7351,identify
88865,442,left
88866,2339,page
88867,8482,matter
88868,9650,popular
88869,4873,reality
88870,3750,food
88871,4558,grow
88872,1817,deal
88873,9751,thus
88874,257,firm
88875,4279,according
88876,7293,face
88877,274,quality
88878,8552,and
88879,8671,exactly
88880,7755,and
88881,8603,stock
88882,6890,style
88883,5316,better
88884,4129,most
88885,7305,stock
88886,2704,anything
88887,2033,describe
88888,9526,staff
88889,7451,event
88890,3343,choice
88891,9545,would
88892,3735,sing
88893,3598,budget
88894,5169,brother
88895,2676,every
88896,7279,end
88897,401,figure
88898,3843,citizen
88899,5071,stay
88900,9779,network
88901,1990,free
88902,5500,manager
88903,1027,account
88904,9105,when
88905,5603,near
88906,9653,decade
88907,659,measure
88908,3915,thing
88909,6154,international
88910,6056,security
88911,1940,rest
88912,83,girl
88913,99,leg
88914,3224,subject
88915,8975,star
88916,5011,build
88917,2473,interesting
88918,3962,join
88919,5744,back
88920,4236,condition
88921,8028,another
88922,5099,dream
88923,2406,task
88924,3966,piece
88925,3416,sign
88926,3871,including
88927,4918,hand
88928,4160,ten
88929,803,keep
88930,4219,clearly
88931,5056,size
88932,96,admit
88933,1362,address
88934,1300,sport
88935,7945,list
88936,1159,view
88937,6713,tell
88938,9465,reveal
88939,5074,lead
88940,5450,college
88941,622,town
88942,1077,really
88943,7920,movie
88944,4539,bag
88945,3916,land
88946,8324,worker
88947,2801,social
88948,6774,act
88949,5371,while
88950,7977,Mr
88951,6650,effect
88952,814,speak
88953,4691,road
88954,8403,call
88955,2393,everyone
88956,3950,gun
88957,7382,occur
88958,9445,senior
88959,8549,radio
88960,864,begin
88961,8072,participant
88962,7951,senior
88963,9682,bed
88964,1940,investment
88965,1738,even
88966,6644,authority
88967,8094,case
88968,6273,new
88969,1309,guess
88970,6213,approach
88971,5127,common
88972,8969,then
88973,7397,western
88974,1356,fund
88975,7924,represent
88976,2980,dog
88977,3988,idea
88978,1523,people
88979,4818,force
88980,6847,ready
88981,4905,else
88982,3025,worry
88983,9407,outside
88984,8743,owner
88985,3738,side
88986,6284,evening
88987,2066,federal
88988,3565,phone
88989,9468,get
88990,1976,want
88991,3011,do
88992,485,nothing
88993,3492,discussion
88994,7860,drug
88995,7734,dinner
88996,7679,pressure
88997,7317,memory
88998,2712,alone
88999,65,point
89000,3349,pattern
89001,3834,behavior
89002,7301,space
89003,8118,early
89004,9185,several
89005,4806,democratic
89006,6964,value
89007,9511,laugh
89008,6005,debate
89009,6143,accept
89010,6,simply
89011,1452,sure
89012,3988,today
89013,3915,edge
89014,1430,guy
89015,6550,mother
89016,8727,respond
89017,383,catch
89018,3867,sea
89019,5339,bank
89020,9978,effort
89021,3308,during
89022,8709,story
89023,4226,soon
89024,3910,win
89025,7209,several
89026,5015,similar
89027,1572,attorney
89028,917,identify
89029,4519,major
89030,5795,during
89031,7145,job
89032,2125,form
89033,8969,represent
89034,9592,history
89035,5016,end
89036,366,character
89037,2966,for
89038,8011,about
89039,6754,financial
89040,5224,court
89041,5603,perform
89042,4414,ready
89043,7375,possible
89044,1053,eight
89045,1348,human
89046,3852,discussion
89047,119,girl
89048,8538,everybody
89049,6306,your
89050,3981,practice
89051,5579,board
89052,8775,military
89053,6125,term
89054,691,language
89055,8731,security
89056,3059,friend
89057,6687,old
89058,6338,price
89059,9192,success
89060,6979,market
89061,9929,reach
89062,2497,society
89063,7697,want
89064,3113,reason
89065,5934,weight
89066,9922,several
89067,9057,us
89068,4048,fact
89069,4875,Republican
89070,6847,present
89071,638,hope
89072,120,walk
89073,9200,throw
89074,9528,mouth
89075,5905,feeling
89076,9296,drive
89077,3306,child
89078,9217,maybe
89079,379,foot
89080,1170,couple
89081,9377,market
89082,2360,help
89083,5149,budget
89084,4645,lawyer
89085,5290,drug
89086,1830,fast
89087,3301,every
89088,4184,third
89089,4232,her
89090,1550,administration
89091,9505,seem
89092,1857,environmental
89093,7750,include
89094,7224,age
89095,8243,spring
89096,8487,common
89097,6504,election
89098,8381,clear
89099,4164,feel
89100,8297,back
89101,3748,not
89102,3409,to
89103,4123,city
89104,368,between
89105,1600,recognize
89106,9348,film
89107,585,movie
89108,7365,produce
89109,4407,current
89110,8040,result
89111,7716,fear
89112,1032,side
89113,6106,begin
89114,8933,song
89115,5892,treatment
89116,2749,fact
89117,4159,alone
89118,5365,site
89119,9917,his
89120,6083,eye
89121,662,several
89122,510,concern
89123,122,person
89124,2900,thus
89125,2526,network
89126,716,trouble
89127,8450,thus
89128,9164,require
89129,8617,strong
89130,9732,during
89131,3824,health
89132,9611,traditional
89133,6599,run
89134,2976,course
89135,472,clearly
89136,8390,shoulder
89137,5275,garden
89138,4536,hold
89139,3829,friend
89140,1037,able
89141,1016,tonight
89142,9802,employee
89143,7876,whether
89144,7804,probably
89145,2504,claim
89146,6797,realize
89147,8553,but
89148,7386,lawyer
89149,2536,approach
89150,8278,raise
89151,8875,decision
89152,5097,unit
89153,8356,part
89154,331,fund
89155,5426,get
89156,8763,increase
89157,3364,positive
89158,2479,so
89159,223,manager
89160,122,very
89161,6801,force
89162,1661,Republican
89163,6985,measure
89164,3462,and
89165,311,full
89166,2085,pass
89167,7431,choose
89168,5304,of
89169,8444,network
89170,256,last
89171,9344,quite
89172,9999,improve
89173,7713,me
89174,503,wide
89175,7638,activity
89176,8376,least
89177,3664,quite
89178,9567,clearly
89179,4119,recent
89180,1939,against
89181,2147,painting
89182,3535,first
89183,4700,bill
89184,7342,cultural
89185,596,them
89186,6459,either
89187,2872,cold
89188,4850,reveal
89189,4730,despite
89190,9522,TV
89191,1357,stage
89192,2023,position
89193,7548,future
89194,8383,only
89195,7729,middle
89196,1368,rate
89197,2265,fish
89198,2311,past
89199,3486,miss
89200,112,number
89201,3721,record
89202,8835,car
89203,2003,fish
89204,1219,success
89205,4644,real
89206,7436,lot
89207,6998,carry
89208,37,today
89209,3128,front
89210,7984,price
89211,1830,green
89212,4199,study
89213,3237,only
89214,2979,management
89215,4270,role
89216,355,last
89217,7380,theory
89218,116,those
89219,7974,change
89220,1594,crime
89221,3918,company
89222,7277,game
89223,6011,threat
89224,5546,take
89225,7047,difficult
89226,6306,left
89227,6324,method
89228,2968,country
89229,1689,participant
89230,128,relationship
89231,4708,play
89232,4055,can
89233,262,ever
89234,3051,feel
89235,6786,yes
89236,8540,quickly
89237,5727,over
89238,3811,movie
89239,9712,say
89240,3242,billion
89241,3207,minute
89242,7953,debate
89243,5733,appear
89244,1338,use
89245,9993,our
89246,4078,you
89247,3442,would
89248,9276,sense
89249,5330,at
89250,6732,again
89251,7967,reach
89252,7947,particularly
89253,1433,friend
89254,2655,establish
89255,1331,across
89256,6417,single
89257,4905,sport
89258,3560,answer
89259,7376,big
89260,1142,lose
89261,7571,ever
89262,5994,benefit
89263,1462,billion
89264,6068,alone
89265,3199,place
89266,5884,international
89267,2407,bill
89268,4133,drop
89269,72,remember
89270,2938,reason
89271,53,far
89272,9595,support
89273,1388,black
89274,1164,accept
89275,1516,interest
89276,1219,including
89277,1152,star
89278,9044,special
89279,1005,no
89280,9543,door
89281,3250,suggest
89282,4781,first
89283,3180,power
89284,6672,much
89285,5294,world
89286,1452,to
89287,6876,garden
89288,4345,care
89289,4601,teach
89290,9981,TV
89291,8271,around
89292,3828,lose
89293,8783,significant
89294,3438,than
89295,1806,news
89296,9038,almost
89297,4760,part
89298,1888,feel
89299,5123,west
89300,4849,store
89301,1102,everything
89302,9507,teach
89303,1971,wide
89304,2272,it
89305,773,before
89306,4018,degree
89307,3525,newspaper
89308,9935,more
89309,60,road
89310,1060,under
89311,1638,threat
89312,7798,consumer
89313,1111,peace
89314,6549,kitchen
89315,8714,feeling
89316,1860,prove
89317,7286,deal
89318,6685,face
89319,3533,expert
89320,9164,special
89321,7747,since
89322,6963,interest
89323,1399,offer
89324,1333,while
89325,738,east
89326,7146,of
89327,2462,sound
89328,4513,keep
89329,4932,unit
89330,3770,stop
89331,9269,science
89332,4348,yourself
89333,5555,shake
89334,7411,when
89335,7652,age
89336,8866,control
89337,6552,bag
89338,2335,after
89339,8914,huge
89340,3129,picture
89341,3812,later
89342,9744,specific
89343,3711,field
89344,1463,themselves
89345,7330,bit
89346,9407,degree
89347,6917,hot
89348,5035,quickly
89349,8398,trip
89350,9759,risk
89351,8178,writer
89352,5428,several
89353,8813,factor
89354,2066,employee
89355,2496,beyond
89356,7392,fall
89357,3760,cold
89358,5968,democratic
89359,2495,people
89360,1397,born
89361,7509,audience
89362,6821,Democrat
89363,5459,goal
89364,3157,recognize
89365,413,health
89366,2686,charge
89367,5479,seat
89368,6293,follow
89369,3932,concern
89370,6835,natural
89371,337,property
89372,4487,she
89373,9557,collection
89374,7176,join
89375,9725,significant
89376,9278,tell
89377,6587,leave
89378,9314,thought
89379,7845,finally
89380,1961,soon
89381,2119,manager
89382,4116,operation
89383,185,official
89384,986,degree
89385,2018,month
89386,4937,according
89387,4620,begin
89388,7016,push
89389,9302,assume
89390,8084,time
89391,6415,method
89392,5322,several
89393,6902,old
89394,7970,establish
89395,6082,house
89396,7622,late
89397,4968,brother
89398,4513,week
89399,1199,father
89400,7261,former
89401,3054,any
89402,1736,hold
89403,1734,point
89404,8412,book
89405,850,American
89406,1505,bag
89407,4119,see
89408,3345,step
89409,3604,American
89410,7983,view
89411,1400,pattern
89412,4365,age
89413,8070,book
89414,9560,keep
89415,4946,better
89416,5046,picture
89417,763,similar
89418,2691,eye
89419,6895,fund
89420,5155,side
89421,4660,place
89422,8746,his
89423,3554,week
89424,1972,audience
89425,8146,spend
89426,7337,report
89427,7633,policy
89428,5742,standard
89429,3058,discussion
89430,305,effort
89431,7672,guy
89432,5467,remember
89433,4800,parent
89434,2023,best
89435,2791,Democrat
89436,9659,him
89437,201,base
89438,5512,newspaper
89439,8324,every
89440,521,recognize
89441,2510,often
89442,8623,born
89443,8787,almost
89444,7923,practice
89445,7982,others
89446,6109,time
89447,1390,order
89448,6038,tax
89449,2873,near
89450,2642,move
89451,7272,foreign
89452,6698,take
89453,9727,coach
89454,6634,bad
89455,2453,wide
89456,125,remember
89457,6879,individual
89458,5878,surface
89459,7861,life
89460,9897,Democrat
89461,3133,mention
89462,3777,write
89463,7881,enter
89464,5913,deep
89465,4370,trade
89466,8201,provide
89467,5881,we
89468,9716,Democrat
89469,3105,hospital
89470,8222,herself
89471,1104,ask
89472,1728,more
89473,6609,standard
89474,8556,modern
89475,3804,game
89476,3324,itself
89477,1980,detail
89478,9606,true
89479,3484,ever
89480,9778,stay
89481,7280,or
89482,9603,already
89483,6593,return
89484,4986,four
89485,8326,year
89486,712,wrong
89487,2933,guess
89488,265,experience
89489,348,so
89490,1445,court
89491,7524,executive
89492,2443,sell
89493,1294,want
89494,6246,you
89495,1403,quite
89496,3926,share
89497,4770,others
89498,6166,under
89499,177,could
89500,4232,couple
89501,3552,defense
89502,8490,letter
89503,1852,expect
89504,4776,much
89505,2680,back
89506,2192,usually
89507,8808,wife
89508,295,everybody
89509,773,create
89510,6395,behind
89511,5357,debate
89512,3784,only
89513,4978,always
89514,6251,ability
89515,2132,whole
89516,915,power
89517,7336,young
89518,9289,cold
89519,8708,people
89520,8963,than
89521,1585,size
89522,1668,staff
89523,5990,black
89524,2423,situation
89525,4792,job
89526,231,send
89527,7230,product
89528,3429,particularly
89529,2992,into
89530,3439,building
89531,7201,quickly
89532,4729,compare
89533,1196,success
89534,9891,away
89535,8710,church
89536,6931,toward
89537,1652,resource
89538,6497,modern
89539,8421,responsibility
89540,2864,daughter
89541,5389,trade
89542,1847,third
89543,9675,word
89544,1910,cup
89545,5725,police
89546,2279,race
89547,3235,artist
89548,1909,kitchen
89549,2671,get
89550,4348,food
89551,4543,cell
89552,4190,pay
89553,1118,weight
89554,5568,health
89555,808,take
89556,9496,political
89557,2152,step
89558,5311,themselves
89559,2274,impact
89560,6321,special
89561,988,father
89562,9050,send
89563,8607,light
89564,4480,over
89565,9196,indeed
89566,5026,probably
89567,2228,add
89568,8732,even
89569,1175,reach
89570,8496,project
89571,594,daughter
89572,1083,ground
89573,9414,know
89574,8338,recognize
89575,2553,soon
89576,4646,they
89577,6396,rich
89578,8314,call
89579,2337,expect
89580,2300,husband
89581,1769,chair
89582,9938,someone
89583,1086,tree
89584,6609,girl
89585,5966,race
89586,3780,anything
89587,9961,else
89588,3308,place
89589,9811,to
89590,3049,shoulder
89591,2605,material
89592,4834,fire
89593,623,marriage
89594,590,rest
89595,786,all
89596,9494,social
89597,9631,so
89598,8530,amount
89599,1029,everybody
89600,7655,factor
89601,1178,sort
89602,295,major
89603,6636,system
89604,7113,performance
89605,1570,clearly
89606,84,speak
89607,7964,community
89608,4476,throw
89609,374,star
89610,8236,which
89611,7216,human
89612,9733,one
89613,6861,now
89614,3073,bit
89615,5223,stage
89616,556,as
89617,8506,bad
89618,9746,newspaper
89619,4854,find
89620,8457,friend
89621,5116,material
89622,3319,financial
89623,8625,have
89624,5304,data
89625,3815,help
89626,1670,even
89627,3573,we
89628,664,try
89629,5595,set
89630,102,positive
89631,1272,available
89632,9183,what
89633,9769,better
89634,9620,approach
89635,106,just
89636,666,executive
89637,8394,agency
89638,10,theory
89639,6163,well
89640,9689,someone
89641,7901,usually
89642,8894,last
89643,6350,war
89644,2853,fire
89645,9081,contain
89646,6129,lead
89647,1485,again
89648,2387,car
89649,1938,thank
89650,3512,after
89651,1670,western
89652,4425,so
89653,714,important
89654,8416,may
89655,8223,marriage
89656,348,apply
89657,177,commercial
89658,3011,test
89659,4388,before
89660,3585,peace
89661,5102,body
89662,5366,tell
89663,9643,imagine
89664,1976,civil
89665,5749,great
89666,9244,go
89667,4720,impact
89668,6564,could
89669,8015,free
89670,9321,else
89671,8911,half
89672,5448,carry
89673,8089,window
89674,932,pick
89675,9787,close
89676,8996,bit
89677,2345,number
89678,5635,head
89679,8679,simple
89680,1952,recent
89681,4769,rest
89682,8864,indeed
89683,4897,road
89684,9837,reflect
89685,6622,present
89686,2443,star
89687,6138,decision
89688,8566,office
89689,6705,interview
89690,4892,interview
89691,3206,guess
89692,2093,institution
89693,4993,special
89694,8336,civil
89695,8202,another
89696,1904,more
89697,6714,institution
89698,8621,other
89699,6872,station
89700,7023,somebody
89701,3691,allow
89702,5773,career
89703,4318,apply
89704,7141,main
89705,9056,source
89706,6460,analysis
89707,1549,bad
89708,9929,at
89709,5591,down
89710,1542,adult
89711,1495,travel
89712,1512,stay
89713,3693,reach
89714,8092,oil
89715,6431,speak
89716,4219,relate
89717,8347,might
89718,8008,game
89719,1503,camera
89720,6227,serve
89721,3404,less
89722,4439,social
89723,5726,middle
89724,1742,happy
89725,2373,arrive
89726,9752,page
89727,8024,choice
89728,7276,know
89729,3187,adult
89730,8288,imagine
89731,9599,class
89732,6670,hit
89733,4245,marriage
89734,5665,water
89735,9021,life
89736,3155,send
89737,5397,low
89738,1063,manage
89739,9356,decision
89740,5840,employee
89741,7162,forget
89742,7088,feeling
89743,2278,town
89744,2636,role
89745,3877,partner
89746,865,bank
89747,5818,movie
89748,8474,born
89749,5605,though
89750,3889,blue
89751,4976,meet
89752,5782,pattern
89753,9163,threat
89754,7649,form
89755,4845,figure
89756,9334,nor
89757,9657,which
89758,7612,nothing
89759,2764,partner
89760,2522,when
89761,9515,need
89762,3901,long
89763,9346,you
89764,5678,money
89765,9583,baby
89766,7791,place
89767,4319,home
89768,9988,entire
89769,7695,realize
89770,2887,remember
89771,2514,computer
89772,7144,really
89773,8476,back
89774,7537,structure
89775,8213,I
89776,1326,against
89777,9705,different
89778,1012,ready
89779,23,movie
89780,747,test
89781,8734,center
89782,2145,than
89783,7300,thank
89784,5647,mission
89785,5370,up
89786,7477,prove
89787,8511,purpose
89788,8851,program
89789,2124,standard
89790,5364,accept
89791,6197,summer
89792,880,enter
89793,3898,down
89794,3257,movement
89795,5818,few
89796,4399,nation
89797,1277,design
89798,5484,hear
89799,5916,sound
89800,5781,actually
89801,3429,finally
89802,6138,type
89803,915,national
89804,8279,street
89805,5207,thus
89806,349,ball
89807,7484,can
89808,5614,pattern
89809,6873,task
89810,3416,paper
89811,3782,stand
89812,245,civil
89813,1290,computer
89814,4157,form
89815,6721,before
89816,3990,police
89817,5744,discuss
89818,9557,put
89819,7135,play
89820,3462,body
89821,9848,party
89822,6829,society
89823,6211,space
89824,6021,region
89825,1314,sing
89826,4445,lead
89827,9686,charge
89828,1857,bit
89829,2425,skin
89830,7414,road
89831,1843,off
89832,1998,provide
89833,8977,possible
89834,52,produce
89835,5521,machine
89836,7533,light
89837,7721,life
89838,387,sell
89839,9036,worry
89840,933,strategy
89841,8536,TV
89842,756,art
89843,5275,build
89844,3951,national
89845,5222,take
89846,5986,there
89847,207,use
89848,7447,or
89849,6048,event
89850,8528,administration
89851,323,along
89852,2996,throw
89853,6036,speech
89854,1446,sea
89855,3913,crime
89856,6086,before
89857,9563,thing
89858,9034,walk
89859,197,realize
89860,937,administration
89861,2718,suffer
89862,9098,truth
89863,2843,shoulder
89864,7070,move
89865,8835,of
89866,7199,response
89867,886,ground
89868,4820,physical
89869,2303,scene
89870,4439,partner
89871,84,reduce
89872,8872,world
89873,7583,probably
89874,1466,stay
89875,3076,still
89876,716,indeed
89877,7942,send
89878,93,speech
89879,7995,take
89880,5494,notice
89881,8143,hear
89882,1563,leader
89883,6173,although
89884,8964,center
89885,2286,pull
89886,4057,instead
89887,2258,much
89888,2679,into
89889,2619,third
89890,5344,song
89891,5456,reflect
89892,739,power
89893,5651,program
89894,2139,relate
89895,7050,bank
89896,7581,the
89897,5011,off
89898,9879,bit
89899,8822,center
89900,4149,break
89901,5408,enter
89902,6680,young
89903,8203,pattern
89904,974,work
89905,4299,my
89906,3780,board
89907,5821,movement
89908,9751,nearly
89909,681,spring
89910,2521,event
89911,644,clearly
89912,3042,first
89913,9326,season
89914,3798,various
89915,3816,quickly
89916,5995,concern
89917,6339,have
89918,4974,matter
89919,4680,ask
89920,2906,character
89921,1809,hospital
89922,1160,animal
89923,4966,recognize
89924,247,add
89925,9943,perhaps
89926,384,lot
89927,3155,law
89928,9869,natural
89929,5546,age
89930,4941,decide
89931,6549,dog
89932,2358,hand
89933,8205,nothing
89934,7142,case
89935,8069,able
89936,75,Mr
89937,7593,plant
89938,2179,key
89939,1502,everybody
89940,8636,deep
89941,8606,own
89942,8624,require
89943,2709,east
89944,4821,detail
89945,2106,hour
89946,4342,medical
89947,8588,more
89948,6176,item
89949,8580,list
89950,51,south
89951,9068,lose
89952,9947,player
89953,2666,subject
89954,8046,yourself
89955,7165,live
89956,7367,far
89957,3850,trouble
89958,8720,develop
89959,6023,including
89960,9963,light
89961,2297,trade
89962,4484,student
89963,7079,receive
89964,9497,stop
89965,9014,happy
89966,8492,green
89967,3135,base
89968,7172,young
89969,7720,establish
89970,5133,contain
89971,616,record
89972,882,serve
89973,5098,traditional
89974,6178,surface
89975,1938,production
89976,8852,resource
89977,4109,item
89978,7108,movement
89979,2452,interesting
89980,5886,analysis
89981,3518,conference
89982,6243,mention
89983,6428,address
89984,433,they
89985,3630,lose
89986,588,turn
89987,1239,soldier
89988,6432,imagine
89989,1631,prevent
89990,2549,wear
89991,157,today
89992,1449,box
89993,4130,position
89994,1630,world
89995,8524,meeting
89996,4932,president
89997,9302,take
89998,8455,instead
89999,9786,within
90000,6702,beyond
90001,258,drop
90002,6671,one
90003,5981,memory
90004,817,her
90005,3630,TV
90006,9514,expert
90007,7693,resource
90008,9587,six
90009,9542,himself
90010,7962,position
90011,3097,especially
90012,8403,perform
90013,8536,apply
90014,9233,news
90015,8404,whether
90016,6251,next
90017,7922,on
90018,2979,prove
90019,6363,return
90020,6369,yourself
90021,2680,condition
90022,3285,store
90023,9143,mean
90024,5184,cold
90025,3536,use
90026,4267,art
90027,1479,help
90028,2410,main
90029,5437,cause
90030,9239,everything
90031,3534,market
90032,2980,college
90033,8814,model
90034,3561,race
90035,6797,size
90036,4676,huge
90037,2986,positive
90038,328,community
90039,8091,born
90040,1380,Democrat
90041,8477,sign
90042,593,force
90043,3905,manage
90044,3834,nor
90045,1482,family
90046,3162,else
90047,7166,husband
90048,610,season
90049,2550,will
90050,8110,white
90051,5754,situation
90052,6788,provide
90053,3215,form
90054,7566,position
90055,7217,because
90056,1850,source
90057,4863,green
90058,8820,need
90059,8743,response
90060,6769,Mr
90061,4951,which
90062,8750,consider
90063,9268,even
90064,9478,weight
90065,2425,fight
90066,3230,probably
90067,1298,million
90068,9883,share
90069,6781,white
90070,7919,test
90071,4799,hour
90072,9104,she
90073,4004,fine
90074,203,visit
90075,1294,clearly
90076,1849,writer
90077,8434,bill
90078,1145,show
90079,2987,easy
90080,8885,interview
90081,8540,development
90082,7292,real
90083,3960,church
90084,399,sport
90085,5453,tend
90086,259,him
90087,9001,teach
90088,3744,floor
90089,7786,make
90090,7311,accept
90091,6706,however
90092,5536,wrong
90093,1455,city
90094,5504,north
90095,193,letter
90096,6991,study
90097,1934,husband
90098,9439,continue
90099,1525,others
90100,319,assume
90101,1846,area
90102,2645,blood
90103,4873,mother
90104,5918,service
90105,2474,result
90106,4724,example
90107,22,quality
90108,6525,oil
90109,8660,last
90110,3103,statement
90111,6042,PM
90112,3894,member
90113,9099,car
90114,1958,end
90115,1791,fine
90116,8951,treat
90117,2,marriage
90118,1465,tend
90119,8602,truth
90120,4717,story
90121,9847,pay
90122,45,executive
90123,1817,water
90124,2819,remember
90125,3237,general
90126,6438,issue
90127,4684,become
90128,994,team
90129,9682,particularly
90130,770,black
90131,1363,direction
90132,9183,attorney
90133,3101,quickly
90134,6114,fund
90135,4183,into
90136,1563,own
90137,5000,pretty
90138,2888,modern
90139,4927,involve
90140,728,edge
90141,8198,physical
90142,5075,fill
90143,6348,else
90144,8532,any
90145,5404,carry
90146,6633,black
90147,3866,suffer
90148,4417,itself
90149,2758,view
90150,1005,road
90151,3649,second
90152,1044,change
90153,9949,wind
90154,9459,indeed
90155,4110,southern
90156,5076,education
90157,6159,soon
90158,6221,available
90159,622,hundred
90160,9101,full
90161,8356,consumer
90162,2730,former
90163,1103,statement
90164,6850,why
90165,8424,would
90166,9442,approach
90167,8013,stop
90168,7606,difficult
90169,8534,reflect
90170,8929,exist
90171,4976,wait
90172,8497,get
90173,7147,building
90174,8901,expert
90175,5363,send
90176,5991,sport
90177,1828,while
90178,3346,affect
90179,5810,them
90180,7116,guess
90181,2681,evidence
90182,2921,myself
90183,5293,anything
90184,1904,brother
90185,2011,citizen
90186,6000,cup
90187,592,box
90188,1818,today
90189,8887,particularly
90190,116,fact
90191,8467,material
90192,6742,nature
90193,2091,owner
90194,5470,toward
90195,6942,arm
90196,3182,size
90197,5164,role
90198,9630,nearly
90199,422,much
90200,6051,late
90201,3446,present
90202,3071,effect
90203,9432,effort
90204,6227,up
90205,2169,language
90206,4132,just
90207,7561,this
90208,21,argue
90209,4234,plant
90210,7143,land
90211,872,responsibility
90212,4062,than
90213,3417,order
90214,8529,at
90215,7659,difficult
90216,6056,activity
90217,9101,seem
90218,7915,wait
90219,971,century
90220,1554,fall
90221,8981,shoulder
90222,2288,state
90223,4240,owner
90224,7755,trouble
90225,2890,necessary
90226,1075,foreign
90227,1072,garden
90228,973,pass
90229,6246,me
90230,4348,later
90231,7332,beyond
90232,483,woman
90233,2611,especially
90234,7892,allow
90235,3082,white
90236,4746,do
90237,3345,strong
90238,5004,method
90239,8134,power
90240,8006,final
90241,4313,building
90242,6005,low
90243,6857,week
90244,7978,owner
90245,3785,mean
90246,2183,prepare
90247,4564,customer
90248,4789,foreign
90249,3910,may
90250,8870,three
90251,2909,sea
90252,5684,Congress
90253,2323,become
90254,6005,window
90255,7628,risk
90256,3776,might
90257,7660,spring
90258,6527,another
90259,606,Republican
90260,4130,beautiful
90261,1750,join
90262,7725,choose
90263,4755,impact
90264,7761,speech
90265,8883,peace
90266,9993,bank
90267,4500,son
90268,8991,former
90269,9856,here
90270,7212,mouth
90271,4296,toward
90272,1217,fund
90273,8939,difference
90274,5537,worry
90275,7008,final
90276,7876,ready
90277,8722,try
90278,6792,town
90279,8860,operation
90280,3683,under
90281,1537,job
90282,7234,theory
90283,4624,court
90284,3630,eye
