ad_click_id,ad_id,user_id
74865,1140,8806
74866,425,4933
74867,91,2082
74868,369,2569
74869,1885,2989
74870,1777,9730
74871,954,9296
74872,810,8022
74873,474,563
74874,145,2976
74875,379,9061
74876,1481,8799
74877,35,8126
74878,941,1882
74879,1982,1282
74880,329,6875
74881,1473,2125
74882,1377,8682
74883,1985,2934
74884,1167,4750
74885,1435,292
74886,671,7650
74887,678,2628
74888,850,1081
74889,1307,829
74890,620,3600
74891,817,1910
74892,442,4042
74893,1528,4478
74894,212,4923
74895,621,5483
74896,1760,3428
74897,1287,7019
74898,306,6792
74899,1837,8689
74900,1709,6702
74901,1407,3472
74902,675,8199
74903,475,7599
74904,893,6828
74905,1123,6775
74906,1905,495
74907,1903,9541
74908,1336,9156
74909,835,4414
74910,1255,7587
74911,1710,6539
74912,1326,8835
74913,504,5696
74914,124,9712
74915,250,1149
74916,362,5650
74917,1407,2288
74918,1783,1742
74919,1425,7950
74920,1576,3254
74921,63,7821
74922,1062,8066
74923,1581,4333
74924,1754,6911
74925,1577,3893
74926,1837,9582
74927,136,9837
74928,663,587
74929,1844,3678
74930,291,4055
74931,953,3800
74932,1067,6809
74933,1328,1878
74934,1603,1432
74935,13,9254
74936,1294,6125
74937,1643,1710
74938,1719,1109
74939,669,8401
74940,612,1843
74941,204,7889
74942,1662,5514
74943,617,1956
74944,1898,2348
74945,1488,8899
74946,1041,8221
74947,276,8300
74948,1855,7065
74949,1,1461
74950,502,4076
74951,920,4572
74952,1800,2812
74953,1958,2804
74954,479,4644
74955,1272,4950
74956,1325,1421
74957,1803,4411
74958,1452,5287
74959,1393,8530
74960,298,483
74961,134,9130
74962,868,6652
74963,251,5118
74964,642,2849
74965,1544,9014
74966,1514,2652
74967,339,356
74968,1729,4096
74969,1161,3902
74970,1909,2284
74971,1909,526
74972,1444,3204
74973,1572,7449
74974,1627,1639
74975,351,3594
74976,361,6585
74977,1626,7623
74978,1766,5161
74979,683,5395
74980,1201,13
74981,384,8976
74982,1322,8688
74983,1364,2868
74984,1756,8100
74985,811,9999
74986,1723,1254
74987,1480,1867
74988,1909,6674
74989,325,9551
74990,1716,2099
74991,30,9326
74992,556,9948
74993,1126,7682
74994,441,7240
74995,391,315
74996,1792,6632
74997,1985,670
74998,1055,1539
74999,882,8710
75000,887,7411
75001,1985,9861
75002,87,9239
75003,150,7342
75004,1859,8489
75005,997,5677
75006,996,6798
75007,1027,2824
75008,1862,2645
75009,767,7012
75010,323,8124
75011,316,7555
75012,3,619
75013,237,7807
75014,74,4574
75015,2,385
75016,38,4522
75017,77,7027
75018,21,3830
75019,620,9099
75020,1606,3511
75021,1478,6764
75022,180,4305
75023,170,7085
75024,1100,4676
75025,427,5232
75026,631,4357
75027,1977,1403
75028,903,8825
75029,1079,2393
75030,1377,2147
75031,1509,8857
75032,1854,7215
75033,518,4017
75034,1627,2694
75035,34,9209
75036,710,2795
75037,1101,153
75038,52,3260
75039,255,9998
75040,1088,3228
75041,1106,7553
75042,88,5331
75043,351,810
75044,873,2489
75045,1985,7045
75046,1790,4389
75047,1735,2569
75048,168,6799
75049,913,7352
75050,34,3373
75051,719,7492
75052,1516,2598
75053,115,7759
75054,283,6416
75055,1552,5110
75056,577,2169
75057,1172,937
75058,1549,1925
75059,557,717
75060,396,9354
75061,1583,3603
75062,1330,5419
75063,81,4746
75064,1185,9603
75065,1091,3078
75066,1261,320
75067,1468,5105
75068,1032,288
75069,1934,4858
75070,597,2592
75071,1923,4840
75072,1663,2328
75073,1074,8785
75074,571,509
75075,912,2291
75076,1540,6409
75077,1803,373
75078,1295,5455
75079,1130,9610
75080,1917,3216
75081,817,5110
75082,1300,8281
75083,217,7526
75084,1518,2597
75085,1446,7512
75086,281,945
75087,715,1017
75088,1218,4643
75089,1600,1754
75090,1462,696
75091,339,9157
75092,776,897
75093,1582,6713
75094,1294,9512
75095,1936,632
75096,1956,2851
75097,890,5379
75098,252,3317
75099,700,5661
75100,1253,3268
75101,725,4128
75102,1579,1193
75103,638,6311
75104,188,7818
75105,116,6764
75106,1331,1990
75107,1550,5139
75108,1528,5072
75109,40,4826
75110,1880,7335
75111,1858,4869
75112,764,7534
75113,758,2582
75114,1668,519
75115,1383,4291
75116,750,4556
75117,1572,9549
75118,1225,4713
75119,58,5804
75120,961,4290
75121,754,3590
75122,1238,6996
75123,1038,2002
75124,422,9593
75125,900,8951
75126,66,8227
75127,439,2162
75128,1046,988
75129,1398,2208
75130,533,855
75131,1436,6139
75132,1431,4803
75133,1380,921
75134,1413,9600
75135,870,6372
75136,80,8921
75137,1404,2294
75138,1062,433
75139,712,4491
75140,1199,8916
75141,377,4889
75142,983,8564
75143,614,7589
75144,314,4194
75145,944,1262
75146,715,6158
75147,370,1958
75148,1353,7715
75149,1147,5889
75150,1683,690
75151,804,5078
75152,906,2377
75153,1956,9533
75154,1897,7838
75155,72,7139
75156,860,2377
75157,1439,6539
75158,1760,9068
75159,1540,4461
75160,623,4377
75161,434,1236
75162,1555,1159
75163,1300,9943
75164,213,8721
75165,335,9816
75166,740,6337
75167,507,9583
75168,916,6168
75169,1567,3756
75170,267,379
75171,733,9990
75172,1654,5681
75173,1581,5332
75174,321,7492
75175,369,2222
75176,1700,9746
75177,669,2859
75178,1421,8616
75179,1864,2096
75180,597,9387
75181,1890,9050
75182,182,1549
75183,1416,3655
75184,1489,4627
75185,1667,5534
75186,373,3529
75187,695,1376
75188,258,8151
75189,72,3753
75190,568,5638
75191,1004,7428
75192,417,8723
75193,1686,7195
75194,1864,1879
75195,1576,5473
75196,273,2495
75197,1961,9275
75198,1489,2769
75199,1292,8478
75200,1311,5576
75201,1886,5676
75202,150,8627
75203,48,7686
75204,1103,323
75205,269,2550
75206,394,5369
75207,410,7456
75208,1750,3089
75209,1772,9384
75210,1610,8035
75211,1909,382
75212,30,2281
75213,325,7198
75214,184,8468
75215,436,1458
75216,1427,4007
75217,927,8456
75218,1252,3759
75219,880,8285
75220,381,2226
75221,1992,7411
75222,2,7756
75223,1909,6032
75224,1774,5714
75225,479,2104
75226,965,2613
75227,991,6327
75228,465,7942
75229,273,6168
75230,1071,1462
75231,1549,3739
75232,199,7067
75233,1385,5115
75234,2000,7588
75235,162,9407
75236,1708,3727
75237,1724,5716
75238,543,9497
75239,1499,6908
75240,477,951
75241,96,5113
75242,1829,3474
75243,1905,9752
75244,377,524
75245,316,5644
75246,1192,7812
75247,889,8691
75248,289,4925
75249,1944,4856
75250,1385,6887
75251,1935,2424
75252,755,8180
75253,1583,4695
75254,406,1041
75255,1287,865
75256,83,1602
75257,436,1675
75258,1484,5165
75259,45,2200
75260,1124,245
75261,1217,6649
75262,213,2598
75263,1205,9415
75264,339,5805
75265,1906,4582
75266,854,13
75267,508,3778
75268,1115,4636
75269,377,6901
75270,1059,209
75271,1907,852
75272,185,4684
75273,509,5838
75274,1565,9030
75275,607,9606
75276,1673,4410
75277,1588,8412
75278,765,1997
75279,1095,9230
75280,1269,7130
75281,845,8250
75282,1881,3224
75283,1892,5477
75284,1016,2281
75285,805,3694
75286,1006,8929
75287,1826,7879
75288,167,6703
75289,107,651
75290,1438,5967
75291,863,6304
75292,1409,441
75293,396,1935
75294,234,2548
75295,248,6862
75296,1490,7875
75297,417,822
75298,242,7375
75299,253,6697
75300,463,7333
75301,1684,3927
75302,520,610
75303,1129,8492
75304,1787,4535
75305,1555,2025
75306,953,9293
75307,1590,7967
75308,1919,2232
75309,1303,1922
75310,322,3652
75311,647,773
75312,1875,392
75313,1599,791
75314,1877,5361
75315,1821,939
75316,836,4228
75317,803,5664
75318,1565,8977
75319,35,1221
75320,417,4810
75321,327,3588
75322,1907,7070
75323,116,9218
75324,1668,4823
75325,1145,2841
75326,1304,1956
75327,1683,4710
75328,1161,7588
75329,70,1829
75330,999,5232
75331,1870,420
75332,1810,8784
75333,1861,8596
75334,186,5481
75335,1125,6717
75336,1826,7036
75337,1566,2005
75338,445,8513
75339,614,3826
75340,636,1253
75341,720,5247
75342,189,2568
75343,1851,6385
75344,1440,4296
75345,1347,4997
75346,846,8007
75347,1743,4050
75348,665,4230
75349,1090,8213
75350,1252,3713
75351,1503,6105
75352,804,6245
75353,1077,2829
75354,669,5505
75355,850,6402
75356,925,7486
75357,685,664
75358,1456,256
75359,1342,6761
75360,1541,3191
75361,853,7595
75362,1170,5014
75363,720,7537
75364,1326,1356
75365,139,933
75366,1341,2319
75367,1423,5568
75368,1859,2029
75369,1396,9188
75370,1344,9712
75371,1141,6687
75372,398,9572
75373,1375,5270
75374,1335,7691
75375,79,4811
75376,1700,7034
75377,1386,1020
75378,1809,2137
75379,1990,3696
75380,494,1818
75381,1854,815
75382,1345,2988
75383,1819,3860
75384,25,5982
75385,211,4610
75386,1102,3835
75387,998,7826
75388,1422,545
75389,1041,2239
75390,905,6818
75391,322,3840
75392,294,386
75393,502,9557
75394,685,5190
75395,974,1295
75396,1876,9910
75397,773,7020
75398,338,7126
75399,1320,1259
75400,611,4643
75401,1660,5986
75402,228,9597
75403,1736,3834
75404,743,4388
75405,25,2489
75406,1709,4785
75407,532,5221
75408,407,3464
75409,884,5183
75410,1314,1069
75411,1710,3382
75412,1469,3882
75413,1413,8208
75414,1233,8309
75415,1640,2265
75416,949,521
75417,1600,3796
75418,1761,7914
75419,446,9384
75420,791,8629
75421,1046,7166
75422,864,7904
75423,1174,3678
75424,1388,9042
75425,72,9266
75426,820,328
75427,109,101
75428,1344,6820
75429,1399,5671
75430,397,2867
75431,1469,9922
75432,717,3019
75433,198,1092
75434,1715,7079
75435,1852,8815
75436,988,3955
75437,726,7742
75438,718,930
75439,333,7772
75440,1758,4232
75441,549,483
75442,968,8503
75443,1952,7752
75444,562,1785
75445,1393,1761
75446,1851,100
75447,452,8069
75448,1330,3649
75449,324,292
75450,1122,2275
75451,776,9709
75452,994,1094
75453,390,9021
75454,401,8128
75455,930,8119
75456,1137,2614
75457,1574,4964
75458,107,4419
75459,1926,2853
75460,1351,9097
75461,1643,3888
75462,1049,6203
75463,29,5805
75464,1249,2289
75465,1275,3637
75466,1409,6611
75467,1823,260
75468,582,812
75469,1286,2865
75470,174,1281
75471,954,7053
75472,1890,7039
75473,802,9675
75474,1406,9336
75475,1454,4366
75476,443,1395
75477,1965,855
75478,1437,1229
75479,1118,1639
75480,1759,2132
75481,1715,3811
75482,1551,5871
75483,1107,3522
75484,668,3350
75485,1242,9001
75486,805,577
75487,1086,8300
75488,407,1350
75489,703,9865
75490,1515,3860
75491,84,4240
75492,881,400
75493,1506,1765
75494,1765,5796
75495,946,3478
75496,1141,226
75497,1603,3568
75498,696,3717
75499,396,4390
75500,398,9990
75501,492,5555
75502,460,9807
75503,642,3292
75504,624,8669
75505,1323,4116
75506,1225,9576
75507,458,837
75508,1863,3069
75509,1197,8977
75510,1143,514
75511,272,5984
75512,1485,810
75513,339,859
75514,135,297
75515,1128,9304
75516,1854,7219
75517,1138,2846
75518,1351,6422
75519,1789,7297
75520,794,9515
75521,1422,4150
75522,700,459
75523,1987,605
75524,801,9729
75525,1706,4258
75526,1797,3837
75527,1317,8466
75528,1769,374
75529,101,6833
75530,1908,5614
75531,1535,8301
75532,35,1508
75533,181,7674
75534,143,3240
75535,1325,3029
75536,1627,8234
75537,850,4497
75538,1085,8521
75539,567,3656
75540,882,4651
75541,1690,1617
75542,1532,2909
75543,348,1718
75544,165,7204
75545,1833,850
75546,1071,6900
75547,1880,6872
75548,884,8346
75549,574,5674
75550,1388,4650
75551,453,8217
75552,251,5809
75553,23,8357
75554,724,9100
75555,1888,8885
75556,1234,1157
75557,1884,4674
75558,823,6452
75559,572,8816
75560,255,727
75561,1952,5171
75562,811,8813
75563,1339,3765
75564,1261,3306
75565,834,2882
75566,844,8061
75567,13,9475
75568,1510,1136
75569,638,6391
75570,23,7378
75571,1215,6929
75572,1359,9090
75573,1978,1675
75574,1167,1106
75575,1736,4763
75576,834,4757
75577,1511,6499
75578,468,2025
75579,1137,3410
75580,1952,7337
75581,1472,4421
75582,968,1788
75583,1044,2896
75584,654,7829
75585,362,7860
75586,1452,7433
75587,896,6879
75588,1720,3587
75589,369,3432
75590,1630,5541
75591,333,2066
75592,890,3693
75593,1194,7434
75594,730,2182
75595,1609,5609
75596,594,4489
75597,1936,6913
75598,1902,1281
75599,1762,8924
75600,522,1764
75601,762,8097
75602,1352,9178
75603,434,7313
75604,506,3389
75605,1286,5733
75606,1982,7217
75607,1878,1810
75608,1220,2010
75609,595,1445
75610,1259,278
75611,1747,5095
75612,1279,740
75613,1598,7012
75614,689,9343
75615,1346,390
75616,525,7356
75617,1632,4360
75618,1298,3453
75619,1069,7550
75620,1777,1816
75621,895,1903
75622,1149,3356
75623,1248,8411
75624,1347,969
75625,1806,5904
75626,639,2148
75627,786,3981
75628,245,3095
75629,402,9030
75630,132,4407
75631,1219,7342
75632,1445,2461
75633,415,2256
75634,823,266
75635,194,6323
75636,676,3074
75637,914,8190
75638,1997,4865
75639,1319,5287
75640,285,1386
75641,1213,5428
75642,1677,3102
75643,1386,40
75644,161,3166
75645,1101,5904
75646,964,2843
75647,1177,110
75648,987,8862
75649,486,1963
75650,221,8841
75651,411,9115
75652,1578,7963
75653,740,275
75654,1959,6605
75655,338,6654
75656,1580,3505
75657,1542,6225
75658,1057,8004
75659,541,998
75660,1172,3212
75661,1648,1617
75662,1965,7823
75663,108,5664
75664,96,3044
75665,403,8555
75666,1183,6453
75667,1724,6816
75668,1999,4558
75669,1397,9063
75670,1979,2682
75671,1308,5253
75672,1772,449
75673,1311,423
75674,1335,7553
75675,86,3137
75676,1598,6281
75677,1428,4481
75678,1546,5479
75679,224,6837
75680,1105,9625
75681,1506,6201
75682,920,1681
75683,1137,3556
75684,1112,5656
75685,940,1518
75686,1045,3166
75687,815,6942
75688,139,148
75689,1903,8020
75690,1989,7027
75691,476,7686
75692,1770,6308
75693,899,2671
75694,754,5755
75695,1708,7510
75696,450,2457
75697,359,1864
75698,595,2952
75699,1164,9328
75700,993,425
75701,819,8137
75702,285,7455
75703,218,4682
75704,310,7877
75705,1958,9199
75706,1782,1217
75707,1422,7785
75708,498,900
75709,687,6428
75710,1184,1388
75711,1613,8238
75712,1600,8835
75713,1160,9301
75714,1158,4964
75715,1720,1390
75716,1950,2236
75717,487,221
75718,740,4615
75719,264,143
75720,46,8731
75721,1759,3590
75722,745,1815
75723,1684,7484
75724,1480,3682
75725,1797,4929
75726,1665,2435
75727,906,5648
75728,1438,8128
75729,1573,1667
75730,1135,1981
75731,835,9340
75732,589,3286
75733,889,3280
75734,486,545
75735,1862,6116
75736,1371,5283
75737,1331,7309
75738,1870,5695
75739,549,785
75740,139,3544
75741,1926,5565
75742,292,7493
75743,373,682
75744,1122,7925
75745,319,5620
75746,1244,857
75747,1918,7874
75748,1281,8287
75749,130,6865
75750,162,5983
75751,1228,7467
75752,87,3977
75753,87,8351
75754,1778,9477
75755,1688,7283
75756,225,2056
75757,646,9651
75758,1083,6527
75759,1989,2372
75760,1520,3756
75761,945,1453
75762,1344,5822
75763,306,7789
75764,448,7881
75765,348,762
75766,845,4203
75767,696,2322
75768,740,1632
75769,267,7330
75770,1894,8909
75771,1748,6363
75772,431,3845
75773,1627,9755
75774,1384,5045
75775,1360,3957
75776,1650,6911
75777,924,6822
75778,82,677
75779,581,7140
75780,1524,2819
75781,1205,5161
75782,1520,2658
75783,718,5656
75784,1950,43
75785,1980,7576
75786,1740,7733
75787,1192,6944
75788,1014,8261
75789,294,1010
75790,374,513
75791,1587,9563
75792,1242,9195
75793,1478,9873
75794,1135,3680
75795,123,9428
75796,590,494
75797,1179,7855
75798,5,951
75799,1806,3205
75800,1302,6358
75801,692,5483
75802,1609,7001
75803,1683,9387
75804,930,7048
75805,140,9385
75806,140,5357
75807,1498,4595
75808,1518,1663
75809,1172,5773
75810,5,1212
75811,1413,5039
75812,779,7956
75813,658,729
75814,1444,2184
75815,1756,3652
75816,1730,4461
75817,289,4305
75818,1870,3545
75819,1418,1245
75820,1420,5601
75821,38,4529
75822,621,8042
75823,1047,6772
75824,542,6988
75825,1383,4909
75826,1704,7511
75827,1372,8842
75828,1506,3724
75829,461,6820
75830,155,1806
75831,970,6355
75832,834,5174
75833,1363,7627
75834,1336,2803
75835,1166,7243
75836,1821,8728
75837,1973,6697
75838,1355,765
75839,935,4625
75840,60,6743
75841,773,5929
75842,187,300
75843,1903,2578
75844,1297,6522
75845,960,4677
75846,964,5743
75847,1060,4722
75848,986,7047
75849,1777,5836
75850,1496,8632
75851,1450,8234
75852,1077,6019
75853,55,4979
75854,314,2442
75855,689,3717
75856,266,3425
75857,1400,7872
75858,35,7689
75859,290,7000
75860,492,8664
75861,336,2678
75862,610,2928
75863,669,1083
75864,1092,7711
75865,21,1815
75866,970,4633
75867,1816,756
75868,418,8044
75869,209,4360
75870,1663,5904
75871,1172,7251
75872,366,9167
75873,1649,9292
75874,1978,1825
75875,1549,46
75876,41,6479
75877,1745,1137
75878,315,3170
75879,1924,2563
75880,499,9459
75881,631,8700
75882,1166,8364
75883,1825,2702
75884,37,1666
75885,882,475
75886,686,8154
75887,752,4292
75888,740,3462
75889,1197,6199
75890,1140,7035
75891,427,6700
75892,695,5890
75893,1546,2992
75894,1680,9707
75895,1834,9911
75896,747,2219
75897,1819,2018
75898,1987,5008
75899,1410,4616
75900,291,2160
75901,1501,7289
75902,931,7703
75903,760,4322
75904,1548,3469
75905,1093,5247
75906,1489,5434
75907,1732,5478
75908,1222,6559
75909,802,5436
75910,1174,4391
75911,837,2906
75912,719,1342
75913,297,8934
75914,1930,1408
75915,1475,4516
75916,933,6867
75917,518,8682
75918,474,438
75919,368,5023
75920,1890,5018
75921,1259,9658
75922,1256,8159
75923,316,7679
75924,905,5101
75925,1089,3348
75926,104,6665
75927,655,9040
75928,752,6643
75929,1345,2197
75930,1092,6712
75931,1678,5787
75932,1996,8983
75933,1390,6723
75934,526,4896
75935,687,8330
75936,803,4499
75937,1936,9787
75938,1660,7420
75939,1800,1753
75940,1190,5812
75941,1954,1253
75942,1365,2293
75943,1483,8415
75944,1966,9220
75945,1309,2385
75946,1603,7969
75947,1619,5592
75948,36,5746
75949,251,2592
75950,1039,269
75951,487,8844
75952,1853,9294
75953,626,7601
75954,1258,8935
75955,1760,9794
75956,737,6709
75957,684,4570
75958,891,8249
75959,604,1467
75960,1102,9061
75961,1280,1828
75962,606,1375
75963,776,3384
75964,1300,6108
75965,875,7233
75966,1546,280
75967,1635,6479
75968,1973,8310
75969,652,9018
75970,1208,3162
75971,1334,4320
75972,56,1328
75973,937,7183
75974,1403,9767
75975,1417,5214
75976,1719,8790
75977,927,2694
75978,660,2056
75979,1787,3501
75980,569,3085
75981,1262,1910
75982,1147,1489
75983,181,8577
75984,290,7036
75985,1821,6479
75986,1251,9814
75987,741,5413
75988,339,7414
75989,385,4816
75990,1017,6856
75991,1487,5688
75992,1663,6474
75993,1181,9449
75994,1257,2801
75995,748,3492
75996,1633,5384
75997,521,8629
75998,690,9194
75999,1652,9030
76000,1147,3907
76001,1391,6322
76002,1553,5969
76003,1595,7722
76004,540,6508
76005,2,6479
76006,593,956
76007,746,455
76008,1864,7999
76009,370,6731
76010,942,751
76011,45,6158
76012,1439,3143
76013,445,2938
76014,1102,1497
76015,732,6580
76016,507,6611
76017,306,537
76018,1627,1297
76019,1,2495
76020,407,3782
76021,994,3432
76022,482,1992
76023,151,1630
76024,1818,313
76025,805,8703
76026,570,4883
76027,675,7527
76028,540,9379
76029,29,3282
76030,1793,7064
76031,1110,1430
76032,325,2365
76033,74,5355
76034,651,2843
76035,1032,5086
76036,1745,9104
76037,271,3719
76038,1307,236
76039,1488,710
76040,332,1119
76041,546,4674
76042,216,693
76043,414,7255
76044,1154,7442
76045,121,4333
76046,878,824
76047,163,7390
76048,1019,262
76049,520,6801
76050,1535,6821
76051,1162,4241
76052,93,3877
76053,1303,5075
76054,957,3393
76055,1947,2892
76056,1951,5937
76057,1273,5291
76058,1474,6134
76059,1289,8483
76060,1153,1976
76061,103,9177
76062,1189,8433
76063,360,133
76064,1444,5185
76065,528,8814
76066,1983,9791
76067,459,9914
76068,1690,6602
76069,733,6195
76070,75,2874
76071,968,6089
76072,73,7324
76073,1270,5472
76074,1631,4729
76075,678,2319
76076,1818,2481
76077,1457,1638
76078,1200,1799
76079,503,3569
76080,1138,1380
76081,1335,5630
76082,1917,1460
76083,1125,5755
76084,598,9328
76085,1223,4313
76086,1923,7040
76087,302,2033
76088,585,2219
76089,1735,1904
76090,245,8184
76091,39,9840
76092,82,8279
76093,250,4622
76094,1433,5503
76095,1063,557
76096,954,5444
76097,1181,6850
76098,792,4350
76099,1704,2018
76100,654,431
76101,293,2912
76102,854,8929
76103,550,7439
76104,819,2013
76105,1340,142
76106,1028,7920
76107,243,3539
76108,1712,1939
76109,210,5514
76110,1297,4582
76111,1422,6489
76112,338,4373
76113,373,7677
76114,733,5756
76115,1490,7794
76116,939,9990
76117,280,4118
76118,287,1035
76119,24,4533
76120,327,1915
76121,180,5790
76122,269,3849
76123,1949,3631
76124,720,9168
76125,1838,1139
76126,280,1095
76127,915,9608
76128,634,2556
76129,1636,7525
76130,1543,4834
76131,1547,3309
76132,1552,4506
76133,60,6641
76134,1576,230
76135,1371,589
76136,559,3102
76137,1101,6043
76138,540,629
76139,750,9760
76140,1034,764
76141,1507,6710
76142,1273,3990
76143,764,9256
76144,1594,6781
76145,554,7015
76146,1664,8903
76147,1739,601
76148,1049,2419
76149,1896,7129
76150,1811,1814
76151,1437,8379
76152,1471,7451
76153,1615,6224
76154,808,4077
76155,939,797
76156,668,7616
76157,790,1516
76158,577,7794
76159,1755,9474
76160,852,1134
76161,508,5757
76162,1241,5669
76163,378,2891
76164,1269,5335
76165,1098,11
76166,979,4017
76167,506,7969
76168,1329,3041
76169,1772,5235
76170,554,8625
76171,1892,9124
76172,1828,2712
76173,1525,3589
76174,1932,6146
76175,1134,8810
76176,196,2314
76177,1335,9234
76178,126,1131
76179,1163,9475
76180,608,4711
76181,216,3700
76182,611,2794
76183,712,1838
76184,741,380
76185,1489,1890
76186,936,4553
76187,120,2866
76188,1837,9830
76189,1168,2977
76190,1136,7520
76191,98,2442
76192,22,725
76193,785,1449
76194,137,2787
76195,386,268
76196,616,2387
76197,1183,4066
76198,735,1342
76199,1615,5699
76200,1978,7235
76201,1343,7631
76202,1377,5713
76203,871,3622
76204,747,786
76205,995,3309
76206,1693,4283
76207,17,9874
76208,254,4052
76209,289,1318
76210,297,5270
76211,1151,9037
76212,1673,7070
76213,163,7924
76214,290,6586
76215,692,6869
76216,651,6651
76217,302,3735
76218,94,7113
76219,1441,5351
76220,1237,9302
76221,365,6168
76222,1061,9885
76223,1658,882
76224,1702,3682
76225,1230,5302
76226,1070,6716
76227,1375,2667
76228,1549,2097
76229,957,6487
76230,336,6259
76231,1658,6816
76232,233,4223
76233,1642,3649
76234,212,6283
76235,370,5955
76236,523,4937
76237,1996,7328
76238,1874,5879
76239,99,8176
76240,257,6018
76241,1006,4765
76242,1303,2323
76243,1492,9690
76244,1135,8591
76245,1149,7730
76246,862,5481
76247,1483,9057
76248,1824,4371
76249,453,332
76250,1657,3128
76251,1492,2784
76252,1019,9763
76253,1634,9134
76254,1519,6152
76255,609,2997
76256,615,9734
76257,854,4874
76258,1260,49
76259,477,2777
76260,1605,4572
76261,1468,1915
76262,1369,4361
76263,199,6357
76264,1280,7556
76265,1643,5583
76266,1535,7750
76267,645,7347
76268,1329,55
76269,40,5190
76270,445,5318
76271,434,5713
76272,404,2406
76273,781,4175
76274,280,4947
76275,1233,6640
76276,1904,7389
76277,827,7777
76278,519,8718
76279,1717,2821
76280,450,5643
76281,572,4100
76282,1233,642
76283,681,152
76284,721,1351
76285,278,1098
76286,1194,1418
76287,1499,4453
76288,1840,3273
76289,757,2137
76290,1645,4393
76291,220,1153
76292,1862,779
76293,770,147
76294,1852,7572
76295,668,8212
76296,596,2717
76297,878,5341
76298,51,1498
76299,1245,5435
76300,382,1233
76301,563,497
76302,954,9288
76303,1827,3552
76304,1738,8126
76305,1696,4114
76306,1740,7627
76307,824,9620
76308,1654,8098
76309,31,7713
76310,555,5116
76311,938,5471
76312,68,4163
76313,896,8023
76314,1621,8409
76315,802,313
76316,1811,1451
76317,362,6280
76318,105,2353
76319,1980,5523
76320,823,7102
76321,86,6376
76322,718,9047
76323,692,3674
76324,840,2328
76325,253,8245
76326,1120,3942
76327,437,8062
76328,415,9146
76329,1062,5138
76330,1236,2921
76331,1432,8386
76332,1770,1115
76333,1462,9142
76334,852,4606
76335,446,7868
76336,867,9514
76337,597,6163
76338,1234,6053
76339,1240,8719
76340,1081,9226
76341,1973,4611
76342,447,9121
76343,411,4484
76344,538,6718
76345,1064,4079
76346,1374,8544
76347,1754,9978
76348,236,6527
76349,681,4254
76350,1075,7050
76351,1269,6314
76352,681,7991
76353,1944,989
76354,571,8156
76355,1505,3000
76356,1101,8111
76357,1119,6573
76358,411,5012
76359,1960,3239
76360,510,4110
76361,540,9020
76362,1426,916
76363,772,3884
76364,310,1057
76365,1532,6957
76366,608,6860
76367,1053,253
76368,445,335
76369,1468,8741
76370,1998,1057
76371,909,1876
76372,1759,998
76373,265,1711
76374,1715,5493
76375,657,2886
76376,1036,3452
76377,3,8809
76378,129,5717
76379,1673,3523
76380,796,4531
76381,1169,5253
76382,1807,8286
76383,564,2361
76384,374,6254
76385,1068,4845
76386,1296,4134
76387,813,301
76388,913,3242
76389,1454,2763
76390,1472,2433
76391,758,7941
76392,1835,4585
76393,1327,7400
76394,45,5503
76395,886,9428
76396,244,514
76397,1842,1707
76398,1307,7026
76399,1475,3810
76400,1400,5612
76401,588,815
76402,979,9978
76403,1202,256
76404,1476,2741
76405,1784,4414
76406,334,4356
76407,480,1488
76408,452,5609
76409,883,141
76410,1339,5087
76411,1777,8853
76412,1494,295
76413,1175,6353
76414,1585,9535
76415,205,4539
76416,1036,5825
76417,511,9530
76418,692,9292
76419,1373,9794
76420,1412,8566
76421,914,1468
76422,867,4726
76423,752,1280
76424,226,3697
76425,1496,3958
76426,976,9829
76427,1676,7476
76428,1563,3619
76429,91,3375
76430,620,4858
76431,840,9108
76432,803,1433
76433,1256,8656
76434,598,2449
76435,99,6877
76436,1826,8609
76437,499,7523
76438,259,4991
76439,1564,6093
76440,1709,6026
76441,113,3517
76442,277,9831
76443,312,3607
76444,291,605
76445,363,5096
76446,1173,4
76447,1927,2356
76448,1554,8621
76449,219,7611
76450,815,6015
76451,1127,7550
76452,1039,3616
76453,1990,8948
76454,901,3835
76455,216,8427
76456,777,2503
76457,270,1927
76458,1273,4327
76459,70,3067
76460,1599,8154
76461,1693,6143
76462,1928,1898
76463,1030,2260
76464,626,4531
76465,1091,2144
76466,490,5515
76467,1150,7447
76468,61,5873
76469,353,3441
76470,1798,5517
76471,134,1731
76472,692,1552
76473,1087,8238
76474,577,7984
76475,44,529
76476,1162,9117
76477,1077,2090
76478,205,6146
76479,1208,9388
76480,1508,1516
76481,460,4036
76482,134,2616
76483,838,6771
76484,1519,434
76485,611,9549
76486,1453,9458
76487,98,9092
76488,997,8729
76489,407,4450
76490,636,7394
76491,781,8661
76492,1197,5197
76493,836,4411
76494,373,1513
76495,1248,9405
76496,1766,7409
76497,1739,602
76498,1239,3746
76499,237,6820
76500,465,4542
76501,1325,3026
76502,589,607
76503,278,671
76504,895,7040
76505,1220,2248
76506,1571,9604
76507,449,5582
76508,1744,6807
76509,1506,4347
76510,1983,9055
76511,1711,8206
76512,1602,358
76513,1989,892
76514,444,7050
76515,580,100
76516,752,9060
76517,1917,7140
76518,668,8594
76519,480,7859
76520,68,2662
76521,1659,8731
76522,1415,359
76523,255,4009
76524,1944,1422
76525,1597,304
76526,1399,3198
76527,234,7430
